Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Timor-Leste,TLS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.496986505,2.477560505,2.470039933,2.468605624,2.466698299,2.460139392,2.518103176,2.572976143,2.615952262,2.63693967,2.632421509,2.660567859,2.666813286,2.658839273,2.648445693,2.642448592,2.668309815,2.689185178,2.703039403,2.701383563,2.675756995,2.753038046,2.809023576,2.845653648,2.868609818,2.883329047,2.922804845,2.9631259,3.001671395,3.031829268,3.051853177,3.108250266,3.151055033,3.180229532,3.19681092,3.203234739,3.259555603,3.304225947,3.341834674,3.376106357,3.407865069,3.473980653,3.53681719,3.596633119,3.655134876,3.712159657,3.774576164,3.83793005,3.903144782,3.97104285,4.043079112,4.135288025,4.227912946,4.309829064,4.365464252,4.38777165,4.390185092,4.359593906,4.316492294,4.286535114,
Middle East & North Africa (IDA & IBRD countries),TMN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.674458036,3.687076242,3.691131083,3.688487418,3.6810461,3.669710981,3.680893336,3.685895967,3.686093694,3.682846355,3.67731547,3.696171598,3.710863331,3.71876591,3.716310823,3.702553415,3.70306526,3.692141132,3.673051709,3.649224271,3.622968065,3.618147292,3.609447085,3.60023164,3.595785028,3.600446243,3.623079491,3.65143676,3.684408216,3.720750137,3.760725133,3.820178614,3.881706747,3.945806529,4.013031677,4.08391075,4.1589368,4.230022724,4.297568385,4.361068206,4.420026538,4.473420017,4.521904481,4.56468533,4.599219348,4.625328861,4.65905008,4.685593706,4.710565593,4.740530813,4.779512604,4.826456697,4.87598232,4.932241512,5.001907538,5.0897732,5.177956471,5.283292505,5.40251473,5.530502263,
Tonga,TON,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.3778846,3.308483089,3.253566845,3.186384657,3.129312388,3.068128321,3.035000195,2.993837705,2.95390915,2.895419709,2.834584059,2.872548217,2.910000811,2.941514685,2.974355461,3.003917661,3.051527445,3.093948357,3.135709202,3.189621537,3.262307601,3.361560449,3.469634028,3.581602279,3.680641447,3.761608588,3.871907151,3.991687959,4.116670719,4.249823407,4.385235986,4.561871365,4.736946928,4.908065343,5.0773457,5.25443861,5.344177495,5.434748859,5.514675571,5.574362446,5.610729487,5.718521226,5.800731151,5.851047806,5.884172504,5.901590605,5.89935697,5.881206071,5.843546562,5.782077197,5.717115766,5.755972268,5.801220592,5.848596808,5.908263056,5.995177662,5.973322259,5.96482284,5.953661444,5.94196796,
South Asia (IDA & IBRD),TSA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.129634266,3.164281579,3.195874879,3.219027986,3.228324748,3.222350771,3.252981256,3.270095271,3.278293153,3.282768901,3.28645972,3.331946109,3.373327725,3.408648337,3.43574498,3.4542556,3.494222201,3.524593792,3.546725417,3.562168684,3.572366655,3.604823229,3.628086943,3.643287541,3.652204055,3.656659508,3.687157648,3.711816171,3.731158548,3.74567764,3.756514553,3.807084638,3.851626119,3.891415643,3.928187087,3.963643731,4.030849223,4.092905416,4.151426343,4.208090735,4.264197839,4.341397534,4.41519477,4.484830465,4.548998834,4.608072929,4.683391362,4.752637874,4.817396659,4.879160833,4.940036311,5.026256489,5.109795885,5.196585984,5.292876544,5.402304812,5.543471066,5.689864659,5.840560482,5.993904885,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.024675391,3.037337148,3.040912726,3.03636981,3.024766158,3.007074315,3.018374074,3.022002479,3.01862667,3.008888398,2.993765282,3.009549204,3.017749371,3.018981939,3.013796557,3.002878873,3.016390162,3.023867986,3.02669447,3.025796314,3.02179995,3.029196004,3.030305488,3.026272842,3.018159552,3.006833876,3.017738102,3.023606784,3.025199831,3.023419744,3.019333897,3.029637619,3.035134875,3.036805388,3.035815126,3.033220358,3.039443998,3.039862546,3.034662216,3.023317751,3.005675697,3.002278862,2.99075094,2.973001743,2.950962176,2.926012198,2.930086593,2.92943655,2.924635781,2.916174696,2.904944767,2.915357274,2.922234259,2.926686166,2.929775266,2.932549294,2.953054289,2.971049378,2.987705607,3.004114824,
Trinidad and Tobago,TTO,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.466241499,3.444539776,3.412622336,3.37577247,3.341631463,3.313126483,3.462403328,3.630429026,3.810506073,3.986721953,4.150693916,4.30440883,4.430472578,4.542927261,4.662852624,4.797534166,4.925632154,5.06739722,5.211008791,5.334818087,5.426810381,5.484658112,5.507669506,5.508443674,5.507179627,5.515750437,5.54360768,5.58649724,5.63499821,5.677008914,5.707156404,5.789425296,5.856553377,5.913561743,5.967651578,6.021687131,6.11506987,6.202732393,6.289634183,6.379847666,6.476013552,6.60686425,6.741945157,6.885386648,7.040026416,7.208164739,7.405871971,7.615646287,7.835638365,8.062274307,8.295843758,8.550357812,8.809810093,9.079022503,9.363780834,9.667612426,10.00878365,10.36458706,10.73495352,11.11820802,
Tunisia,TUN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.729181406,3.717666846,3.69029616,3.650057488,3.597666412,3.532081881,3.526287438,3.516498538,3.504918973,3.492557622,3.479712604,3.530266339,3.572045483,3.604744606,3.632234823,3.660069784,3.718531376,3.777184493,3.832676777,3.87748287,3.907804769,4.001644882,4.097586406,4.198819402,4.313655965,4.449919054,4.499699249,4.567030995,4.655146509,4.758746981,4.869738487,4.982322315,5.094533102,5.216650151,5.366620294,5.556974063,5.776673781,6.016930273,6.265583173,6.506041241,6.72865111,6.896903104,7.047252673,7.18004134,7.294440176,7.390688876,7.431791942,7.458189572,7.473887441,7.481929458,7.486194017,7.494535407,7.4914156,7.499914863,7.551874001,7.665008132,7.829461308,8.052333842,8.315679079,8.593468556,
Turkey,TUR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.19035379,3.291149899,3.409603228,3.530635987,3.636091489,3.717587005,3.792158066,3.847700929,3.893588928,3.940257328,3.992785589,4.083708115,4.1756173,4.268887854,4.366764769,4.47148831,4.545517995,4.623134838,4.689087477,4.722400949,4.715059049,4.678633481,4.612278204,4.535350611,4.471765118,4.434271164,4.432760171,4.451001708,4.48759278,4.539671822,4.606264706,4.703069387,4.807690721,4.924184791,5.057842891,5.210040424,5.385560831,5.571050084,5.757747685,5.93342984,6.091975303,6.227430003,6.350101612,6.463431156,6.571432451,6.677710383,6.785615854,6.889272329,6.992764298,7.099634992,7.211669038,7.321553717,7.434463413,7.557576666,7.700348687,7.868864771,8.050007998,8.255711388,8.48321294,8.726283826,
Tuvalu,TUV,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.46980945,2.487721444,2.50424288,2.518655075,2.529657132,2.537157391,2.552338504,2.562521516,2.568774782,2.572348174,2.574057028,2.58322988,2.589195985,2.592552554,2.593701085,2.59338408,2.602403064,2.607225203,2.609002122,2.608785094,2.607531808,2.615356776,2.620273603,2.622722443,2.622966712,2.621564889,2.62946035,2.632809779,2.63285478,2.63050095,2.626333403,2.628635961,2.627134841,2.62275496,2.617023052,2.611546678,2.618687511,2.620603172,2.61705886,2.606761428,2.588896206,2.594508626,2.589974503,2.57719087,2.558651583,2.535934681,2.532088126,2.523400489,2.511132523,2.496689754,2.481130145,2.497937973,2.513969876,2.527334818,2.535491945,2.537879133,2.563709219,2.583661254,2.601299178,2.620541103,
Uganda,UGA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.734009202,2.722164295,2.706950141,2.689745973,2.672408611,2.65613883,2.653967676,2.649582016,2.643263837,2.63524067,2.626722378,2.633919432,2.636451125,2.634576995,2.627934829,2.616284403,2.623043394,2.622782107,2.617675259,2.610166641,2.601754623,2.608591508,2.612654932,2.614055899,2.612357207,2.607567437,2.610717423,2.608418733,2.601265602,2.590025128,2.575532465,2.565940928,2.546639921,2.520229988,2.489938511,2.457053178,2.445953398,2.429191096,2.401109338,2.354423784,2.287074276,2.239364946,2.176601924,2.10652953,2.037906668,1.974802945,1.952741327,1.933505612,1.914994268,1.894502503,1.871194261,1.87490598,1.876586576,1.877624405,1.879480833,1.882834456,1.900776425,1.920304884,1.94098692,1.962550187,
Ukraine,UKR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.135799444,7.32383172,7.486166991,7.642520623,7.820054502,8.032182272,8.230630904,8.459685023,8.716839529,8.98818491,9.264603726,9.543398431,9.791190403,10.0263451,10.27835932,10.56017388,10.85737039,11.19227948,11.5121799,11.73664527,11.8273384,11.80386573,11.65368245,11.44397382,11.26940001,11.18346245,11.2273098,11.32650521,11.48488841,11.7055113,11.98751999,12.3251848,12.71942868,13.10606768,13.39268476,13.53267345,13.69563453,13.69599538,13.63054459,13.64041121,13.79984854,14.20511728,14.73619477,15.28774857,15.70098819,15.88797898,16.04835027,16.02917745,15.9059771,15.78119534,15.70744423,15.65815087,15.62530099,15.61310896,15.62579608,15.66941269,15.8940765,16.15522615,16.43468644,16.70499039,
Upper middle income,UMC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.989980186,4.018541445,4.011241387,3.980848191,3.945332,3.910298446,3.967275604,4.028261744,4.088640212,4.142504129,4.189156051,4.259134401,4.323418532,4.384669476,4.448259419,4.517368863,4.614920834,4.714604629,4.811192408,4.896702848,4.967526611,5.048360834,5.109589919,5.158403979,5.202607021,5.245411118,5.297513256,5.342520837,5.388023348,5.44513031,5.520546306,5.609573728,5.72202608,5.846169436,5.964662294,6.069058627,6.206231493,6.313789627,6.406719938,6.505315979,6.618425075,6.739386912,6.872075896,7.005105932,7.11765667,7.20165398,7.298164099,7.37396266,7.441915182,7.519398364,7.616347603,7.755126302,7.902423782,8.071791702,8.281639967,8.542165988,8.869200172,9.24185818,9.638740813,10.02858735,
Uruguay,URY,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.160343932,8.211671665,8.2570946,8.30062775,8.346364582,8.398032166,8.507478309,8.61933045,8.729118457,8.828418321,8.914108619,9.087170513,9.231068585,9.364671982,9.511507226,9.681871375,9.84436392,10.03227909,10.22527165,10.39310865,10.52185489,10.65166003,10.74606988,10.81836883,10.88977978,10.97300067,11.1167938,11.24669258,11.37199568,11.50141084,11.63763454,11.80862546,11.98238433,12.15251696,12.3095724,12.44984541,12.62084738,12.77507795,12.90769246,13.01349572,13.09197478,13.23592163,13.34274392,13.42579945,13.5013771,13.57843918,13.67029119,13.75823929,13.842617,13.92248086,14.00153307,14.1045209,14.19847735,14.28960452,14.38344965,14.48305089,14.59133111,14.70022618,14.81451953,14.94124043,
United States,USA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.115724052,9.190702869,9.256661248,9.320936756,9.388623859,9.460466246,9.577032227,9.69526311,9.816372773,9.936733716,10.05081485,10.19898387,10.33309676,10.46512589,10.59906485,10.73045269,10.89034189,11.05031606,11.21683488,11.38764303,11.5565419,11.68583649,11.79877146,11.90593681,12.01644852,12.13166746,12.2502403,12.36098154,12.46337787,12.55320651,12.62778398,12.67125592,12.69521428,12.70254443,12.69207337,12.66251048,12.61098165,12.54580618,12.47301152,12.39971976,12.33373927,12.31392929,12.29156566,12.27768059,12.28258556,12.31171149,12.38091606,12.47186818,12.5951146,12.76264847,12.9817726,13.25026214,13.56143203,13.90504431,14.2676996,14.64288471,15.03367875,15.4193659,15.80765406,16.20960614,
Uzbekistan,UZB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.919238122,5.971283523,6.005198812,6.02120755,6.027164703,6.02971077,6.0173903,6.012713705,6.004468302,5.9763843,5.927592794,5.940749498,5.907917337,5.843884507,5.768017578,5.689318071,5.607125974,5.52720506,5.436314157,5.316367169,5.164303096,5.044328727,4.898627407,4.745144625,4.604360819,4.486447364,4.376433725,4.274832283,4.189800116,4.132875198,4.108778809,4.161979462,4.241337791,4.328648258,4.401289888,4.449562736,4.504656948,4.536564366,4.556991022,4.581963535,4.619596604,4.687030476,4.754666349,4.812703946,4.844332534,4.839810852,4.819006605,4.769438646,4.696680224,4.607092574,4.507448807,4.381445843,4.253935384,4.143351114,4.073825654,4.058635563,4.141626845,4.264759603,4.419137878,4.595215725,
St. Vincent and the Grenadines,VCT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.060412216,4.070878312,4.096735827,4.137865507,4.190997638,4.266896095,4.358882892,4.463583855,4.578060499,4.704805288,4.852556099,4.978631778,5.099823809,5.225978134,5.342761114,5.472392382,5.58577752,5.67752633,5.752961083,5.794338127,5.814092238,5.853879748,5.864692536,5.843815514,5.801751799,5.737469619,5.794690972,5.866523143,5.95126347,6.052992874,6.176733281,6.262062055,6.346456693,6.431368193,6.51254477,6.588605544,6.629250945,6.664813013,6.696598362,6.750310882,6.828471758,6.87699266,6.952089327,7.025090929,7.069264229,7.070911669,7.293537011,7.493687683,7.695146366,7.930776548,8.227795483,8.347797186,8.517545073,8.727513763,8.970154601,9.24158024,9.333174979,9.452138363,9.589786863,9.740570943,
"Venezuela, RB",VEN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.307549361,2.33213548,2.357866385,2.384333401,2.410776878,2.437507467,2.478680166,2.518237659,2.557302918,2.597747953,2.640800471,2.691967313,2.744845423,2.799356786,2.854624987,2.910358528,2.971461976,3.028541405,3.084040511,3.141225965,3.201945963,3.260429009,3.320883882,3.382037755,3.441661562,3.499340628,3.562795208,3.620368425,3.674558116,3.729032851,3.786256221,3.848227514,3.911608132,3.976038142,4.040196607,4.104389003,4.181884377,4.256121106,4.329648664,4.405505496,4.485751461,4.575709659,4.667298635,4.762041739,4.860863696,4.96515892,5.076618813,5.190807561,5.309519902,5.434510046,5.567842267,5.71217875,5.859281191,6.013090879,6.179709009,6.364885593,6.643640276,6.943682037,7.26698662,7.610990373,
British Virgin Islands,VGB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.252150294,6.702878262,6.155460572,5.647886996,5.21337157,4.865327574,4.628673364,4.456445931,4.321283218,4.205737023,4.092636653,4.052992845,4.002784071,3.948296424,3.933217746,3.980571296,4.046834654,4.18505292,4.389166448,4.628162114,4.86980218,4.988500278,5.080313055,5.153100047,5.227591605,5.336246201,5.431664925,5.575364668,5.767479316,5.990987521,6.226145958,6.478110079,6.724621639,6.958750698,7.17889091,7.399061383,7.524251605,7.702037688,7.966395225,8.294994479,8.658781111,8.997985114,9.333001723,9.684385382,10.08030196,10.54789691,11.05414007,11.60808477,12.2007194,12.82938015,13.48233054,14.25236074,15.07002483,15.89983191,16.71613677,17.49366413,18.13039538,18.7224943,19.28830722,19.87511714,
Vietnam,VNM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.722158428,4.780213693,4.824745158,4.865326957,4.914730966,4.978854274,5.074633103,5.173714697,5.266628669,5.339327309,5.386637831,5.334949943,5.249766957,5.146134332,5.041128731,4.943426776,5.024695853,5.11327484,5.201497757,5.27776903,5.33717479,5.387346889,5.41879892,5.441315446,5.467485812,5.503777453,5.550107542,5.602459214,5.656383858,5.704480318,5.744370306,5.783646558,5.811132498,5.838070565,5.880864048,5.948587074,6.029225434,6.133528936,6.246661523,6.345767987,6.419405021,6.495305527,6.532656821,6.544416312,6.546167027,6.54446839,6.535341254,6.52661753,6.517395131,6.504397199,6.489994828,6.481395923,6.477361076,6.493100495,6.549456959,6.658358535,6.824691585,7.031027948,7.274978298,7.553672942,
Vanuatu,VUT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.452542825,2.454912107,2.445644157,2.434735367,2.425292935,2.410125219,2.519798416,2.628058956,2.749916312,2.867582331,2.985581597,2.979206908,2.967767512,2.953694518,2.943972555,2.936139957,2.960021746,2.970809793,2.98249623,2.988031879,2.994887411,3.058857273,3.124510894,3.18817477,3.246778802,3.310407435,3.356517162,3.403170217,3.4526074,3.501547684,3.552496026,3.536452666,3.514210221,3.489958934,3.462520335,3.446758406,3.434621074,3.410682537,3.377774781,3.33930985,3.292930822,3.27504109,3.263716997,3.26047075,3.262674707,3.269273038,3.356812987,3.470602172,3.611417687,3.765955691,3.904136556,3.856123765,3.798011214,3.758645547,3.737949433,3.72478147,3.704595265,3.67377675,3.640153068,3.616088995,
World,WLD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.970018589,5.016975661,5.042611126,5.052288662,5.056728204,5.057858381,5.114568403,5.168586711,5.218162955,5.263015445,5.30196517,5.368717048,5.427446718,5.479537466,5.52970442,5.579261531,5.658585534,5.736430393,5.806870718,5.860465053,5.892843262,5.927434533,5.936161883,5.931930075,5.930158711,5.938773248,5.975751048,6.016060897,6.060416082,6.109323375,6.161596313,6.234837992,6.314831847,6.393265374,6.464788148,6.525766071,6.613459454,6.68342842,6.744056844,6.806003839,6.874090182,6.958164925,7.045488691,7.130423749,7.202322928,7.257561147,7.327538847,7.383349653,7.434628925,7.493201702,7.567141815,7.667904651,7.780917259,7.908309036,8.054728877,8.222930055,8.426765967,8.64582168,8.873128883,9.099122683,
Samoa,WSM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,1.981975347,2.037375675,2.103199281,2.164621651,2.20281818,2.21795457,2.239177183,2.254484748,2.260577364,2.269039146,2.285730253,2.331290875,2.370736476,2.402864359,2.433454507,2.466321791,2.538607441,2.608599175,2.672303506,2.723295355,2.763542839,2.838108269,2.896957527,2.940916439,2.981513112,3.027689231,3.177944987,3.348554033,3.525927028,3.69025565,3.832853203,3.911047153,3.968819868,4.01809489,4.072462565,4.133980971,4.225747086,4.307599321,4.365334213,4.394933442,4.401733408,4.481390257,4.552540432,4.622388497,4.688952349,4.752207515,4.801079192,4.844929304,4.890785374,4.935629294,4.965339959,4.917613045,4.838991163,4.733166245,4.61708138,4.50667397,4.591975737,4.688459806,4.800411974,4.933104005,
Kosovo,XKX,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.70571674,3.6888313,3.670589628,3.646563487,3.609952997,3.557871143,3.555866867,3.537753175,3.505118087,3.460682118,3.406037798,3.398960156,3.381527231,3.35262527,3.310724481,3.255533226,3.22535739,3.187134116,3.14093657,3.08639432,3.023848959,2.989172622,2.944914919,2.893159266,2.835912491,2.774604518,2.733487783,2.688314707,2.639377899,2.586410064,2.529907576,2.614385939,2.708158116,2.811294289,2.92558625,3.0525004,2.99619103,2.942499807,2.890541272,2.83817015,2.784990492,2.76781268,2.744033176,2.717029234,2.690262864,2.665365786,2.661602968,2.65760884,2.655344981,2.656740891,2.663087288,2.690440544,2.718968497,2.747019548,2.772762855,2.79591329,2.825651953,2.851637009,2.876269756,2.902140675,
